"date","station","temperature","precipitation"
2012-10-26,"Central Park",60.980000000000004,0
2012-10-27,"Central Park",61.97,0
2012-10-28,"Central Park",57.02,0
2012-10-29,"Central Park",57.02,0.663
2012-10-30,"Central Park",50.45,0.2691
2012-10-31,"Central Park",47.03,0.0117
2012-11-01,"Central Park",47.03,0
2012-11-02,"Central Park",47.57,0
2012-11-03,"Central Park",45.5,0
2012-11-04,"Central Park",45.05,0
2012-11-05,"Central Park",40.010000000000005,0
2012-11-06,"Central Park",36.5,0
2012-11-07,"Central Park",35.96,1.1076
2012-11-08,"Central Park",40.010000000000005,0.058499999999999996
2012-11-09,"Central Park",44.510000000000005,0
2012-11-10,"Central Park",48.56,0
2012-11-11,"Central Park",57.02,0
2012-11-12,"Central Park",57.02,0
2012-11-13,"Central Park",50.99,0.08969999999999999
2012-11-14,"Central Park",41.989999999999995,0
2012-11-15,"Central Park",40.010000000000005,0
2012-11-16,"Central Park",41.989999999999995,0
2012-11-17,"Central Park",45.05,0
2012-11-18,"Central Park",43.43,0
2012-11-19,"Central Park",41.989999999999995,0
2012-11-20,"Central Park",45.5,0
2012-11-21,"Central Park",46.49,0
2012-11-22,"Central Park",47.48,0
2012-11-23,"Central Park",49.46,0.0117
2012-11-24,"Central Park",42.53,0
2012-11-25,"Central Park",36.5,0
2012-11-26,"Central Park",41.989999999999995,0
2012-11-27,"Central Park",38.03,0.5265
2012-11-28,"Central Park",37.49,0
2012-11-29,"Central Park",38.48,0
2012-11-30,"Central Park",41.989999999999995,0
2012-12-01,"Central Park",38.48,0
2012-12-02,"Central Park",46.49,0.039
2012-12-03,"Central Park",54.5,0
2012-12-04,"Central Park",54.5,0.0702
2012-12-05,"Central Park",46.49,0
2012-12-06,"Central Park",34.43,0
2012-12-07,"Central Park",40.55,0.1404
2012-12-08,"Central Park",47.03,0.3549
2012-12-09,"Central Park",46.04,0.17939999999999998
2012-12-10,"Central Park",51.53,0.031200000000000002
2012-12-11,"Central Park",49.46,0.058499999999999996
2012-12-12,"Central Park",39.47,0
2012-12-13,"Central Park",41,0
2012-12-14,"Central Park",42.53,0
2012-12-15,"Central Park",42.44,0
2012-12-16,"Central Park",44.510000000000005,0.3978
2012-12-17,"Central Park",41.45,0.2886
2012-12-18,"Central Park",48.47,0.507
2012-12-19,"Central Park",42.980000000000004,0
2012-12-20,"Central Park",41,0.0195
2012-12-21,"Central Park",45.95,0.6942
2012-12-22,"Central Park",36.95,0
2012-12-23,"Central Park",38.57,0
2012-12-24,"Central Park",36.5,0.0702
2012-12-25,"Central Park",36.5,0.058499999999999996
2012-12-26,"Central Park",33.53,0.9789000000000001
2012-12-27,"Central Park",34.52,0.6123
2012-12-28,"Central Park",33.53,0
2012-12-29,"Central Park",32,0.25739999999999996
2012-12-30,"Central Park",31.01,0
2012-12-31,"Central Park",32.99,0
2013-01-01,"Central Park",32.99,0
2013-01-02,"Central Park",27.5,0
2013-01-03,"Central Park",28.04,0
2013-01-04,"Central Park",33.53,0
2013-01-05,"Central Park",37.04,0
2013-01-06,"Central Park",40.010000000000005,0
2013-01-07,"Central Park",41,0
2013-01-08,"Central Park",41.54,0
2013-01-09,"Central Park",43.97,0
2013-01-10,"Central Park",43.43,0
2013-01-11,"Central Park",41.54,0.546
2013-01-12,"Central Park",44.510000000000005,0.0195
2013-01-13,"Central Park",46.49,0
2013-01-14,"Central Park",46.94,0.08969999999999999
2013-01-15,"Central Park",36.5,0.11699999999999999
2013-01-16,"Central Park",34.52,0.6825
2013-01-17,"Central Park",39.02,0
2013-01-18,"Central Park",30.02,0
2013-01-19,"Central Park",40.55,0
2013-01-20,"Central Park",41.54,0
2013-01-21,"Central Park",29.03,0
2013-01-22,"Central Park",19.939999999999998,0
2013-01-23,"Central Park",15.440000000000001,0
2013-01-24,"Central Park",16.970000000000002,0
2013-01-25,"Central Park",18.5,0.0702
2013-01-26,"Central Park",21.02,0
2013-01-27,"Central Park",26.509999999999998,0
2013-01-28,"Central Park",32.45,0.21839999999999998
2013-01-29,"Central Park",42.44,0.058499999999999996
2013-01-30,"Central Park",49.01,0.039
2013-01-31,"Central Park",45.5,0.8930999999999999
2013-02-01,"Central Park",27.5,0
2013-02-02,"Central Park",23.99,0.0195
2013-02-03,"Central Park",27.05,0.0195
2013-02-04,"Central Park",26.509999999999998,0
2013-02-05,"Central Park",30.02,0.0195
2013-02-06,"Central Park",33.98,0
2013-02-07,"Central Park",29.03,0
2013-02-08,"Central Park",30.47,1.1388
2013-02-09,"Central Park",26.509999999999998,0.37829999999999997
2013-02-10,"Central Park",26.96,0
2013-02-11,"Central Park",39.47,0.48360000000000003
2013-02-12,"Central Park",40.010000000000005,0
2013-02-13,"Central Park",38.57,0.031200000000000002
2013-02-14,"Central Park",39.56,0
2013-02-15,"Central Park",46.04,0
2013-02-16,"Central Park",35.96,0.0195
2013-02-17,"Central Park",24.98,0
2013-02-18,"Central Park",26.060000000000002,0
2013-02-19,"Central Park",41,0.1482
2013-02-20,"Central Park",31.46,0
2013-02-21,"Central Park",29.03,0
2013-02-22,"Central Park",31.46,0
2013-02-23,"Central Park",39.02,0.25739999999999996
2013-02-24,"Central Park",40.46,0.0117
2013-02-25,"Central Park",38.48,0
2013-02-26,"Central Park",39.56,0.1404
2013-02-27,"Central Park",41.45,1.5444
2013-02-28,"Central Park",45.05,0
2013-03-01,"Central Park",40.46,0
2013-03-02,"Central Park",35.42,0
2013-03-03,"Central Park",34.43,0
2013-03-04,"Central Park",34.52,0
2013-03-05,"Central Park",39.92,0
2013-03-06,"Central Park",40.010000000000005,0
2013-03-07,"Central Park",35.51,0.1872
2013-03-08,"Central Park",36.5,0.5343
2013-03-09,"Central Park",45.05,0
2013-03-10,"Central Park",42.980000000000004,0
2013-03-11,"Central Park",46.94,0
2013-03-12,"Central Park",50,0.7839
2013-03-13,"Central Park",44.96,0
2013-03-14,"Central Park",34.97,0
2013-03-15,"Central Park",38.48,0
2013-03-16,"Central Park",36.5,0.11699999999999999
2013-03-17,"Central Park",33.44,0
2013-03-18,"Central Park",31.55,0.6435
2013-03-19,"Central Park",38.03,0.3549
2013-03-20,"Central Park",38.48,0
2013-03-21,"Central Park",34.97,0
2013-03-22,"Central Park",34.52,0
2013-03-23,"Central Park",39.02,0
2013-03-24,"Central Park",40.010000000000005,0
2013-03-25,"Central Park",37.94,0.1677
2013-03-26,"Central Park",45.05,0
2013-03-27,"Central Park",44.510000000000005,0
2013-03-28,"Central Park",44.06,0
2013-03-29,"Central Park",47.48,0
2013-03-30,"Central Park",49.46,0
2013-03-31,"Central Park",49.01,0.078
2013-04-01,"Central Park",49.55,0
2013-04-02,"Central Park",38.03,0
2013-04-03,"Central Park",39.56,0
2013-04-04,"Central Park",43.07,0
2013-04-05,"Central Park",52.52,0
2013-04-06,"Central Park",43.519999999999996,0
2013-04-07,"Central Park",47.48,0
2013-04-08,"Central Park",62.059999999999995,0
2013-04-09,"Central Park",66.56,0
2013-04-10,"Central Park",64.49000000000001,0.48360000000000003
2013-04-11,"Central Park",53.51,0
2013-04-12,"Central Park",43.97,0.624
2013-04-13,"Central Park",49.46,0.0117
2013-04-14,"Central Park",51.53,0
2013-04-15,"Central Park",51.53,0
2013-04-16,"Central Park",54.95,0
2013-04-17,"Central Park",63.05,0.0195
2013-04-18,"Central Park",55.04,0.0117
2013-04-19,"Central Park",63.05,0.0507
2013-04-20,"Central Park",51.53,0.058499999999999996
2013-04-21,"Central Park",46.04,0
2013-04-22,"Central Park",48.02,0
2013-04-23,"Central Park",47.03,0
2013-04-24,"Central Park",56.57,0
2013-04-25,"Central Park",56.03,0
2013-04-26,"Central Park",58.459999999999994,0
2013-04-27,"Central Park",59.540000000000006,0
2013-04-28,"Central Park",60.08,0
2013-04-29,"Central Park",54.5,0.039
2013-04-30,"Central Park",59.540000000000006,0
2013-05-01,"Central Park",58.01,0
2013-05-02,"Central Park",60.440000000000005,0
2013-05-03,"Central Park",57.47,0
2013-05-04,"Central Park",58.55,0
2013-05-05,"Central Park",55.04,0
2013-05-06,"Central Park",57.56,0
2013-05-07,"Central Park",62.959999999999994,0
2013-05-08,"Central Park",59,2.9913000000000003
2013-05-09,"Central Park",60.980000000000004,0.49529999999999996
2013-05-10,"Central Park",68.99000000000001,0.0117
2013-05-11,"Central Park",65.48,1.0803
2013-05-12,"Central Park",60.53,0
2013-05-13,"Central Park",51.44,0
2013-05-14,"Central Park",51.53,0
2013-05-15,"Central Park",60.53,0
2013-05-16,"Central Park",70.52,0
2013-05-17,"Central Park",64.94,0
2013-05-18,"Central Park",60.440000000000005,0.0117
2013-05-19,"Central Park",57.02,0.5928
2013-05-20,"Central Park",68.45,0
2013-05-21,"Central Park",77,0
2013-05-22,"Central Park",68.54,0
2013-05-23,"Central Park",72.05,1.794
2013-05-24,"Central Park",54.95,0.2964
2013-05-25,"Central Park",49.46,0.1404
2013-05-26,"Central Park",57.02,0
2013-05-27,"Central Park",62.059999999999995,0
2013-05-28,"Central Park",61.97,0.5147999999999999
2013-05-29,"Central Park",69.98,0
2013-05-30,"Central Park",80.96,0
2013-05-31,"Central Park",82.49000000000001,0
2013-06-01,"Central Park",81.5,0
2013-06-02,"Central Park",78.53,0.8424
2013-06-03,"Central Park",72.05,0.8619
2013-06-04,"Central Park",66.02,0
2013-06-05,"Central Park",65.93,0
2013-06-06,"Central Park",64.49000000000001,0.12869999999999998
2013-06-07,"Central Park",60.980000000000004,4.1223
2013-06-08,"Central Park",67.00999999999999,0.47579999999999995
2013-06-09,"Central Park",71.50999999999999,0
2013-06-10,"Central Park",66.02,1.3689
2013-06-11,"Central Park",72.05,0.08969999999999999
2013-06-12,"Central Park",70.43,0
2013-06-13,"Central Park",62.059999999999995,1.248
2013-06-14,"Central Park",62.51,0.37829999999999997
2013-06-15,"Central Park",70.52,0
2013-06-16,"Central Park",72.5,0
2013-06-17,"Central Park",76.55,0.0117
2013-06-18,"Central Park",74.03,0.1989
2013-06-19,"Central Park",68,0
2013-06-20,"Central Park",71.06,0
2013-06-21,"Central Park",73.04,0
2013-06-22,"Central Park",74.48,0
2013-06-23,"Central Park",78.98,0
2013-06-24,"Central Park",82.94,0
2013-06-25,"Central Park",82.04,0
2013-06-26,"Central Park",79.43,0.0507
2013-06-27,"Central Park",79.52,0.23789999999999997
2013-06-28,"Central Park",78.98,0
2013-06-29,"Central Park",77,0
2013-06-30,"Central Park",79.52,0
2013-07-01,"Central Park",74.48,0.8307
2013-07-02,"Central Park",77,0.078
2013-07-03,"Central Park",77.99000000000001,0.5265
2013-07-04,"Central Park",81.05,0
2013-07-05,"Central Park",82.94,0
2013-07-06,"Central Park",85.01,0
2013-07-07,"Central Park",85.01,0
2013-07-08,"Central Park",81.05,0.21839999999999998
2013-07-09,"Central Park",80.96,0.22619999999999998
2013-07-10,"Central Park",79.97,0
2013-07-11,"Central Park",79.97,0
2013-07-12,"Central Park",72.5,0.24960000000000002
2013-07-13,"Central Park",73.94,0.058499999999999996
2013-07-14,"Central Park",81.95,0
2013-07-15,"Central Park",86,0
2013-07-16,"Central Park",85.46000000000001,0
2013-07-17,"Central Park",87.98,0
2013-07-18,"Central Park",89.51,0
2013-07-19,"Central Park",89.51,0
2013-07-20,"Central Park",86.99,0
2013-07-21,"Central Park",82.49000000000001,0
2013-07-22,"Central Park",80.50999999999999,0.058499999999999996
2013-07-23,"Central Park",80.06,0.30810000000000004
2013-07-24,"Central Park",75.47,0
2013-07-25,"Central Park",66.02,0.0117
2013-07-26,"Central Park",73.94,0
2013-07-27,"Central Park",76.00999999999999,0
2013-07-28,"Central Park",74.03,0.23789999999999997
2013-07-29,"Central Park",77,0.0117
2013-07-30,"Central Park",74.93,0
2013-07-31,"Central Park",74.93,0
2013-08-01,"Central Park",70.97,0.6435
2013-08-02,"Central Park",74.93,0
2013-08-03,"Central Park",73.04,0.058499999999999996
2013-08-04,"Central Park",73.04,0
2013-08-05,"Central Park",70.07,0
2013-08-06,"Central Park",73.04,0
2013-08-07,"Central Park",75.02,0
2013-08-08,"Central Park",75.47,0.4563
2013-08-09,"Central Park",79.43,0.0507
2013-08-10,"Central Park",76.46,0
2013-08-11,"Central Park",72.95,0
2013-08-12,"Central Park",76.00999999999999,0.0507
2013-08-13,"Central Park",72.5,0.8424
2013-08-14,"Central Park",67.46,0
2013-08-15,"Central Park",68.54,0
2013-08-16,"Central Park",73.04,0
2013-08-17,"Central Park",74.03,0
2013-08-18,"Central Park",71.96,0
2013-08-19,"Central Park",72.5,0
2013-08-20,"Central Park",77.99000000000001,0
2013-08-21,"Central Park",80.96,0
2013-08-22,"Central Park",74.57,0.24960000000000002
2013-08-23,"Central Park",76.55,0
2013-08-24,"Central Park",72.5,0
2013-08-25,"Central Park",73.49000000000001,0
2013-08-26,"Central Park",76.00999999999999,0.039
2013-08-27,"Central Park",79.07,0.0117
2013-08-28,"Central Park",78.53,0.42510000000000003
2013-08-29,"Central Park",75.56,0
2013-08-30,"Central Park",77.45,0
2013-08-31,"Central Park",79.52,0
2013-09-01,"Central Park",79.52,0
2013-09-02,"Central Park",77.99000000000001,0.0507
2013-09-03,"Central Park",75.02,0.031200000000000002
2013-09-04,"Central Park",73.49000000000001,0
2013-09-05,"Central Park",72.05,0
2013-09-06,"Central Park",64.49000000000001,0
2013-09-07,"Central Park",69.53,0
2013-09-08,"Central Park",73.49000000000001,0
2013-09-09,"Central Park",65.03,0
2013-09-10,"Central Park",77.54,0.0117
2013-09-11,"Central Park",86.53999999999999,0
2013-09-12,"Central Park",78.53,1.5834000000000001
2013-09-13,"Central Park",68,0.058499999999999996
2013-09-14,"Central Park",60.440000000000005,0
2013-09-15,"Central Park",62.059999999999995,0
2013-09-16,"Central Park",64.49000000000001,0.031200000000000002
2013-09-17,"Central Park",57.47,0
2013-09-18,"Central Park",61.519999999999996,0
2013-09-19,"Central Park",66.56,0
2013-09-20,"Central Park",69.53,0
2013-09-21,"Central Park",68.99000000000001,0.7137
2013-09-22,"Central Park",61.519999999999996,0.4446
2013-09-23,"Central Park",58.01,0
2013-09-24,"Central Park",59.99,0
2013-09-25,"Central Park",62.51,0
2013-09-26,"Central Park",64.49000000000001,0
2013-09-27,"Central Park",63.05,0
2013-09-28,"Central Park",64.49000000000001,0
2013-09-29,"Central Park",64.49000000000001,0
2013-09-30,"Central Park",65.48,0
2013-10-01,"Central Park",70.52,0
2013-10-02,"Central Park",73.49000000000001,0
2013-10-03,"Central Park",70.52,0
2013-10-04,"Central Park",76.00999999999999,0
2013-10-05,"Central Park",69.98,0
2013-10-06,"Central Park",67.46,0
2013-10-07,"Central Park",68,0.24960000000000002
2013-10-08,"Central Park",60.440000000000005,0
2013-10-09,"Central Park",57.56,0
2013-10-10,"Central Park",59.45,0
2013-10-11,"Central Park",64.04,0.0195
2013-10-12,"Central Park",66.02,0
2013-10-13,"Central Park",60.440000000000005,0
2013-10-14,"Central Park",59,0
2013-10-15,"Central Park",62.51,0
2013-10-16,"Central Park",61.43,0
2013-10-17,"Central Park",67.00999999999999,0.0195
2013-10-18,"Central Park",61.519999999999996,0
2013-10-19,"Central Park",58.01,0.0117
2013-10-20,"Central Park",56.48,0
2013-10-21,"Central Park",58.01,0
2013-10-22,"Central Park",59,0
2013-10-23,"Central Park",50,0
2013-10-24,"Central Park",47.48,0
2013-10-25,"Central Park",46.49,0
2013-10-26,"Central Park",48.02,0
2013-10-27,"Central Park",51.98,0
2013-10-28,"Central Park",51.98,0
2013-10-29,"Central Park",50,0
2013-10-30,"Central Park",53.51,0
2013-10-31,"Central Park",59.540000000000006,0.058499999999999996
2013-11-01,"Central Park",64.49000000000001,0.12869999999999998
2013-11-02,"Central Park",61.519999999999996,0
2013-11-03,"Central Park",46.04,0
2013-11-04,"Central Park",40.55,0
2013-11-05,"Central Park",48.02,0
2013-11-06,"Central Park",54.95,0
2013-11-07,"Central Park",54.05,0.12869999999999998
2013-11-08,"Central Park",44.96,0
2013-11-09,"Central Park",43.97,0
2013-11-10,"Central Park",52.52,0
2013-11-11,"Central Park",48.02,0
2013-11-12,"Central Park",41.54,0.031200000000000002
2013-11-13,"Central Park",34.07,0
2013-11-14,"Central Park",42.53,0
2013-11-15,"Central Park",50.54,0
2013-11-16,"Central Park",52.52,0.0507
2013-11-17,"Central Park",55.58,0.031200000000000002
2013-11-18,"Central Park",58.01,0.21839999999999998
2013-11-19,"Central Park",43.519999999999996,0
2013-11-20,"Central Park",38.03,0
2013-11-21,"Central Park",43.519999999999996,0
2013-11-22,"Central Park",54.05,0.0702
2013-11-23,"Central Park",42.53,0
2013-11-24,"Central Park",26.689999999999998,0
2013-11-25,"Central Park",29.12,0
2013-11-26,"Central Park",40.010000000000005,0.507
2013-11-27,"Central Park",48.56,1.9616999999999998
2013-11-28,"Central Park",32.63,0
2013-11-29,"Central Park",34.07,0
2013-11-30,"Central Park",32.09,0
2013-12-01,"Central Park",42.44,0
2013-12-02,"Central Park",44.96,0
2013-12-03,"Central Park",45.5,0
2013-12-04,"Central Park",46.49,0
2013-12-05,"Central Park",54.05,0.0117
2013-12-06,"Central Park",49.55,0.7215
2013-12-07,"Central Park",36.5,0.1404
2013-12-08,"Central Park",31.1,0.078
2013-12-09,"Central Park",35.06,0.2964
2013-12-10,"Central Park",33.62,0.22619999999999998
2013-12-11,"Central Park",30.11,0
2013-12-12,"Central Park",26.689999999999998,0
2013-12-13,"Central Park",29.12,0
2013-12-14,"Central Park",28.04,0.7215
2013-12-15,"Central Park",35.06,0.7137
2013-12-16,"Central Park",29.12,0
2013-12-17,"Central Park",28.13,0.1872
2013-12-18,"Central Park",30.11,0
2013-12-19,"Central Park",38.57,0
2013-12-20,"Central Park",47.03,0
2013-12-21,"Central Park",58.01,0.0117
2013-12-22,"Central Park",66.02,0
2013-12-23,"Central Park",53.06,0.507
2013-12-24,"Central Park",34.16,0
2013-12-25,"Central Park",25.16,0
2013-12-26,"Central Park",33.08,0
2013-12-27,"Central Park",35.51,0
2013-12-28,"Central Park",45.5,0
2013-12-29,"Central Park",44.510000000000005,1.1895
2013-12-30,"Central Park",34.07,0
2013-12-31,"Central Park",26.6,0
2014-01-01,"Central Park",28.669999999999998,0
2014-01-02,"Central Park",25.61,0.3276
2014-01-03,"Central Park",13.64,0.2886
2014-01-04,"Central Park",18.68,0
2014-01-05,"Central Park",33.53,0.1404
2014-01-06,"Central Park",37.13,0.3549
2014-01-07,"Central Park",11.66,0
2014-01-08,"Central Park",15.620000000000001,0
2014-01-09,"Central Park",27.05,0
2014-01-10,"Central Park",33.62,0.10919999999999999
2014-01-11,"Central Park",47.48,0.49529999999999996
2014-01-12,"Central Park",45.95,0.0507
2014-01-13,"Central Park",44.06,0
2014-01-14,"Central Park",48.02,0.37829999999999997
2014-01-15,"Central Park",42.980000000000004,0
2014-01-16,"Central Park",39.02,0
2014-01-17,"Central Park",38.57,0
2014-01-18,"Central Park",35.06,0.0702
2014-01-19,"Central Park",31.1,0
2014-01-20,"Central Park",38.57,0
2014-01-21,"Central Park",21.11,0.4563
2014-01-22,"Central Park",11.21,0.0195
2014-01-23,"Central Park",13.64,0
2014-01-24,"Central Park",15.170000000000002,0
2014-01-25,"Central Park",23.72,0.039
2014-01-26,"Central Park",25.61,0
2014-01-27,"Central Park",32.63,0
2014-01-28,"Central Park",16.7,0
2014-01-29,"Central Park",18.68,0.039
2014-01-30,"Central Park",23.18,0
2014-01-31,"Central Park",32.09,0
2014-02-01,"Central Park",40.46,0
2014-02-02,"Central Park",47.48,0
2014-02-03,"Central Park",35.06,1.1582999999999999
2014-02-04,"Central Park",28.580000000000002,0
2014-02-05,"Central Park",31.55,1.4157
2014-02-06,"Central Park",26.6,0
2014-02-07,"Central Park",28.13,0
2014-02-08,"Central Park",25.16,0
2014-02-09,"Central Park",26.15,0.0975
2014-02-10,"Central Park",25.16,0
2014-02-11,"Central Park",21.2,0
2014-02-12,"Central Park",19.13,0
2014-02-13,"Central Park",30.11,1.7628000000000001
2014-02-14,"Central Park",35.51,0.2964
2014-02-15,"Central Park",32.09,0.12869999999999998
2014-02-16,"Central Park",25.7,0
2014-02-17,"Central Park",25.07,0
2014-02-18,"Central Park",32.63,0.1599
2014-02-19,"Central Park",39.47,0.25739999999999996
2014-02-20,"Central Park",44.06,0.031200000000000002
